bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-0031121_ses-SSV2_task-FLANKERTASK_bold	0.0006301666666666667	0.008102065238095238	0	47.63535234202863	1.036647737207637	1.2458034599999996	0.6245868230611094	166.8856964111328	0.08155249592484194	0	0.0	2.7101981125504104	2.4663639706207823	2.826577707201775	2.8376526598286738	0.0727068	-0.016071945428848267	0.08757559210062027	420	78	78	54	2.6822967919568956	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999923706054688	41.021863131315925	6.21067476272583	53.09540939331055	30.176706314086914	175716.0	24.56571388244629	173.4938735961914	63.977909088134766	1.0212132364093032	136.97341918945312	444.5672912597656	415.954345703125	93976.0	246.84772109985352	740.0554351806641	155.0731201171875	27.219369888305664
sub-0031121_ses-SSV2_task-INSCAPES2p5MM_bold	0.0006068809523809524	0.009904273071428571	0	48.063651574200456	1.0232712193317415	0.9822946835799523	0.6251680040600273	163.35238647460938	0.11390842820891185	36	8.571428571428571	2.733191077732283	2.4891058447735817	2.8450986440118164	2.8653687444114517	0.0557175	-0.01593683660030365	0.09244326502084732	420	78	78	54	2.6604462834859293	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999923706054688	43.2990276909469	6.462342739105225	54.186214447021484	30.385272979736328	176247.0	24.478550529479982	177.33712463378902	66.72474670410156	1.1464228506097616	136.6641845703125	442.677734375	413.4346923828125	93594.0	245.4662712097168	737.0371337890624	155.39967346191406	26.956470489501953
sub-0031121_ses-SSV2_task-MOVIE2p5MM_bold	0.0003179285714285714	0.007003362714285715	0	47.367102210811446	1.0407204039618132	1.0872121289976135	0.6252485485303366	163.62942504882812	0.07922436300194757	0	0.0	2.7065572631868373	2.468984283023168	2.8287348946214137	2.82195261191593	0.0480781	-0.016827093437314034	0.0926738902926445	420	78	78	54	2.655977281491765	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999923706054688	43.236832127785355	6.1494903564453125	54.08137130737305	30.339702606201172	176242.0	24.81183776855469	178.49166717529297	66.16886901855469	1.1405323358471646	137.08761596679688	443.258056640625	413.79095458984375	93666.0	246.09000778198242	740.1851501464844	155.7952880859375	29.17900848388672
sub-0031121_ses-SSV2_task-RESTINGSTATE2p5MM_bold	0.0005226190476190476	0.00987053630952381	0	47.715558782482105	1.0251306946062049	1.6138209390453466	0.6249244257784591	165.70970153808594	0.09890996707813103	12	2.857142857142857	2.735795621884344	2.4832517824916622	2.856258331096085	2.8678767520652833	0.0599223	-0.016332687810063362	0.09087760001420975	420	78	78	54	2.674040816145904	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999923706054688	42.720755364726614	6.280778408050537	54.025875091552734	30.236351013183594	176045.0	24.575149917602538	177.40876770019528	66.52718353271484	1.0687460259264805	136.68231201171875	444.01934814453125	415.06781005859375	93820.0	246.65776596069338	738.7091186523438	155.22036743164062	26.659500122070312
sub-0031121_ses-SSV3_task-FLANKERTASK_bold	0.0002831428571428572	0.007951080952380953	0	47.93344797202863	1.039016522195704	4.05803348090692	0.6204057535715478	166.46011352539062	0.0926296067755591	1	0.23809523809523808	2.7087677244819672	2.4865586573684713	2.804038958041409	2.835705558036021	0.0275747	-0.01348403561860323	0.08658969402313232	420	78	78	54	2.6802369400501793	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999351501464844	60.30443676143632	5.3573079109191895	50.97198486328125	29.394800186157227	177257.0	24.346477127075193	163.31048583984355	66.30725860595703	1.7005854168407089	132.05276489257812	431.8814697265625	404.4540100097656	92663.0	239.96048736572266	714.5866149902342	150.90151977539062	29.29739761352539
sub-0031121_ses-SSV3_task-INSCAPES2p5MM_bold	0.00029714285714285715	0.008990266761904762	0	46.8341208116945	1.0301713792601426	0.9901179810262528	0.6194317757677992	167.7083282470703	0.08320500625357598	7	1.6666666666666667	2.703035402754137	2.4843892824492873	2.797319583291725	2.8273973425213974	0.0543539	-0.015387825667858124	0.08797762542963028	420	78	78	54	2.677216362404221	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999351501464844	61.81039938633943	5.303389549255371	50.850181579589844	29.401994705200195	177146.0	24.52135133743286	162.16730117797852	67.31555938720703	1.7143990795733632	132.5699920654297	434.37921142578125	406.13031005859375	92612.0	242.18713607788087	719.042333984375	151.69790649414062	28.678991317749023
sub-0031121_ses-SSV3_task-MOVIE2p5MM_bold	0.00042260869565217393	0.00742254425120773	6	47.19989595544795	1.0335486054721545	1.0113646555690068	0.6203110584907179	164.07337951660156	0.09068915806982891	2	0.4830917874396135	2.7309505203720525	2.5068549066123773	2.823242394826025	2.8627542596777564	0.0142966	-0.011977959424257278	0.08840160816907883	414	78	78	54	2.676166043692478	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999351501464844	62.722341794193184	5.593898773193359	50.29627990722656	29.385995864868164	177065.0	24.02561454772949	160.4904357910155	64.17782592773438	1.734226654740481	131.6111297607422	428.7151794433594	401.351318359375	92870.0	237.8651596069336	709.3941223144532	149.97169494628906	28.863327026367188
sub-0031121_ses-SSV3_task-RESTINGSTATE2p5MM_bold	0.0003770238095238095	0.009181664142857142	0	46.65929695968972	1.0288798846300722	0.99597976398568	0.6197707868397505	169.80296325683594	0.08052344516065206	0	0.0	2.7120925335165396	2.4931927196213333	2.8053592704922234	2.8377256104360615	0.0585731	-0.01595805212855339	0.08425562083721161	420	78	78	54	2.68628873185907	1.4500000476837158	2.461538553237915	2.461538553237915	2.4999351501464844	61.041779369865665	5.688410758972168	50.717674255371094	29.391305923461914	176547.0	24.023569488525393	161.10584259033186	66.56015014648438	1.600989727163407	133.06101989746094	436.41119384765625	408.14154052734375	92966.0	242.80657196044922	721.6008758544922	151.9342803955078	28.018688201904297
sub-0031121_ses-SSV4_task-FLANKERTASK_bold	0.000624642857142857	0.008708397285714285	0	49.60635859415274	1.0548814804295923	1.201322602601432	0.6235236494659274	160.2004852294922	0.08475046907060767	1	0.23809523809523808	2.7232932808833703	2.4826180325152714	2.841129581659675	2.846132228475164	0.0584001	-0.014493818394839764	0.08969957381486893	420	78	78	54	2.6559670798130854	1.4500000476837158	2.461538553237915	2.461538553237915	2.499908447265625	50.95078636690855	5.794898986816406	52.45123291015625	29.773868560791016	176443.0	24.4240665435791	169.95691833496093	67.06942749023438	1.632241175941747	132.14797973632812	431.23187255859375	402.74639892578125	93296.0	240.13098907470703	717.1897430419922	151.63751220703125	27.768522262573242
sub-0031121_ses-SSV4_task-INSCAPES2p5MM_bold	0.0005984761904761905	0.008855575095238094	0	49.32131186880666	1.0570536324105015	1.265312111646778	0.6233784548129552	160.79769897460938	0.10094390410130556	22	5.238095238095238	2.7131244080856347	2.4783849076729676	2.824936457262916	2.83605185932102	0.07236	-0.016059432178735733	0.09138291329145432	420	78	78	54	2.666366443266465	1.4500000476837158	2.461538553237915	2.461538553237915	2.499908447265625	49.835985256045234	5.9431962966918945	52.9606819152832	29.917335510253906	176715.0	24.377083015441894	171.77059631347652	68.33911895751953	1.6043713918189964	132.96690368652344	434.1668395996094	405.330078125	92904.0	241.87506332397462	721.7288543701168	152.01507568359375	27.80329132080078
